Generation,Counter,Strategy,Short strategy,Simplified strategy,maxpath,graph-states,graph-actions,minCvg(%),maxCvg(%),abstract-states,test-actions,SUTRAM(KB),SUTCPU(%),TestRAM(MB),TestCPU(s),FAILS,random-actions, fitness,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,V5W5V3,V5W3,7,10,47.41842105,4.17,92.31,8,100,15056,59.43,54.25,1.598,0,0,2.42535625,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-action:,U,U,8,14,68,4.17,87.5,9,100,15616,86.3255,54.25,1.875,0,0,2.132007164,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action:,25W51,25W51,8,10,95,4.17,80,7.107894737,100,11488,147.01,54.1875,1.702,0,50,2.357022604,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,13,18.65,97,3.92,69.2015,10.4,100,16476,95.61,54.1875,1.698,0,0,1.777514462,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,W5W5V3,W5W3,7,12,84,2.27,65.81,8,100,11016,142.234,54.1875,1.691,0,12,2.294157339,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:type-action:,25W5V5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:drag-action:,25V5WC,25WC,8,13,68,4,92.86,9,100,14952,70,54.1875,1.736,0,0,2.182178902,
4,0,random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,V5W5V3,V5W3,7,10,47.41842105,4.17,92.31,8,100,15056,59.43,54.25,1.598,0,0,2.42535625,
4,2041,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action-of-type:type-action:,G7X23,G7X23,14,20,44,2.04,99.9,19,100,37712,153.33,54.1875,1.741,0,100,1.714985851,
4,2042,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action-of-type:type-action:,G7X23,G7X23,5,4,7,8.33,99.9,4,100,4764,67.02,54.1875,1.674,0,100,2.156655464,
4,2043,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action-of-type:type-action:,G7X23,G7X23,5,7,21,3.23,99.9,7,100,13496,45.28,54.25,1.812,0,100,2.886751346,
4,2044,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action-of-type:type-action:,G7X23,G7X23,9,10,36,6.45,91.67,9,100,14532,59.54,54.25,1.648,0,100,2.773500981,
4,2045,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action-of-type:type-action:,G7X23,G7X23,5,4,20,4.17,90.91,3,100,11240,32.65,54.25,1.677,0,100,2.961744389,
4,2046,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action-of-type:type-action:,G7X23,G7X23,4,3,5,4.17,99.9,3,100,4520,44.34,54.1875,1.669,0,100,3.052338478,
4,2047,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action-of-type:type-action:,G7X23,G7X23,6,9,71,10,60,8,100,8816,71.43,54.1875,1.69,0,100,3.00085751,
4,2048,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action-of-type:type-action:,G7X23,G7X23,5,9,42,12.5,99.9,9,100,23068,70.91,54.25,1.548,0,100,2.886751346,
4,2049,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action-of-type:type-action:,G7X23,G7X23,5,6,35,10,93.33,5,100,13568,40.17,54.1875,1.68,0,100,2.941742027,
4,2050,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action-of-type:type-action:,G7X23,G7X23,12,31,81,2,75,27,100,40908,162.83,61.8671875,1.737,0,100,2.676864788,
4,2051,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action-of-type:type-action:,G7X23,G7X23,9,9,45,3.23,99.9,8,100,13788,47.96,54.25,1.645,0,100,2.672612419,
4,2052,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action-of-type:type-action:,G7X23,G7X23,13,14,49,2,92.31,12,100,21404,76.83,54.1875,1.693,0,100,2.581988897,
4,2053,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action-of-type:type-action:,G7X23,G7X23,7,6,27,4.17,91.67,5,100,14292,58.65,54.96484375,1.722,0,100,2.581988897,
4,2054,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action-of-type:type-action:,G7X23,G7X23,6,9,33,3.23,92.31,9,100,16768,46.32,54.25,1.679,0,100,2.581988897,
4,2055,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action-of-type:type-action:,G7X23,G7X23,11,18,74,2,90,10,100,12768,60.47,54.1875,1.662,0,100,2.581988897,
4,2056,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action-of-type:type-action:,G7X23,G7X23,8,11,74,4.55,73.08,8,100,8944,79.17,54.1875,1.546,0,100,2.5,
4,2057,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action-of-type:type-action:,G7X23,G7X23,5,5,11,0,33.33,5,11,2968,67.74,54.1875,10.708,0,11,2.581988897,
4,2058,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action-of-type:type-action:,G7X23,G7X23,10,12,34,2.04,90.91,10,100,28968,68.89,65.06640625,1.697,0,100,2.5,
4,2059,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action-of-type:type-action:,G7X23,G7X23,8,8,32,10,91.67,6,100,13732,48.06,54.25,1.701,0,100,2.5,
4,2060,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action-of-type:type-action:,G7X23,G7X23,7.5,9,36,4.17,91.67,8,100,13788,67.02,54.25,1.68,0,100,2.46182982,
4,0,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,13,17.27894737,88,3.13,99.9,11,100,20020,87.85,54.25,1.665,0,19,1.817312499,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:hit-key-action:,2525V6,26,11,18,81,2.38,72.15157895,11,100,11772,100,54.1875,1.59,0,100,1.856953382,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,2525W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,W5V3,W3,11,19,75,2.78,74.461,10,100,19392,115.7,54.1875,1.823,0,0,1.825741858,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:hit-key-action:,25W5V6,25W6,13,18.65,97,3.92,69.2015,10.4,100,16476,95.61,54.1875,1.698,0,0,1.777514462,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:hit-key-action:,25W5V6,25W6,13,18.65,97,3.92,69.2015,10.4,100,16476,95.61,54.1875,1.698,0,0,1.777514462,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:click-action:,25W52B,25WB,8,9,98,2.86,71.43,7,100,11568,139.57,54.1875,1.688,0,21,2.42535625,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,13,18.65,97,3.92,69.2015,10.4,100,16476,95.61,54.1875,1.698,0,0,1.777514462,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:type-action:,25W523,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:hit-key-action:,25W5V6,25W6,13,18.65,97,3.92,69.2015,10.4,100,16476,95.61,54.1875,1.698,0,0,1.777514462,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:hit-key-action:,25W5V6,25W6,13,18.65,97,3.92,69.2015,10.4,100,16476,95.61,54.1875,1.698,0,0,1.777514462,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:type-action:,25W523,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:click-action:,2B,2B,10,14,62,4.76,92.86,9,100,14524,69.12,54.25,1.824,0,47,2.041241452,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:drag-action:,25W5VC,25WC,8,13,68,4,92.86,9,100,14952,70,54.1875,1.736,0,0,2.182178902,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:hit-key-action:,25W5V6,25W6,13,18.65,97,3.92,69.2015,10.4,100,16476,95.61,54.1875,1.698,0,0,1.777514462,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,2525W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:type-action:,2525W5V5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:type-action:,25W5V5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,W5W5V3,W5W3,7,12,84,2.27,65.81,8,100,11016,142.234,54.1875,1.691,0,12,2.294157339,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-action:,25W5W3,25W5W3,8,11,86,4.17,88.1,9,100,14252,92.44,54.1875,1.692,0,22,2.294157339,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:drag-action:,V5V5WC,V5WC,8.6,11.48270554,45.9,4.17,91.67,8.53005676,100,13065.22339,61.24,54.1875,1.605,0,0,2.231458887,
4,0,previous-action:,T,T,3,2,1,8,9.09,2,100,2348,55.71,54.1875,2.130416263,0,0,4.472135955,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:click-action:,252B,2B,10,14,62,4.76,92.86,9,100,14524,69.12,54.25,1.824,0,47,2.041241452,
4,0,random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-action:,V52523,V3,9.6,12,44,3.23,91.67,10,100,17385.2,80.34,54.1875,1.762,0,100,2.151657415,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,previous-action:,T,T,3,2,1,8,9.09,2,100,2348,55.71,54.1875,2.130416263,0,0,4.472135955,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:click-action:,25W5VB,25WB,8,9,98,2.86,71.43,7,100,11568,139.57,54.1875,1.688,0,21,2.42535625,
4,0,random-unexecuted-action-of-type:hit-key-action:,26,26,11,18,81,2.38,72.15157895,11,100,11772,100,54.1875,1.59,0,100,1.856953382,
4,0,random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,V5W5V3,V5W3,7,10,47.41842105,4.17,92.31,8,100,15056,59.43,54.25,1.598,0,0,2.42535625,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,25W5V3,25W3,18.8,27,100,2,75,17,100,22316,139.29,54.25,1.698,0,1,1.477635311,
4,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:hit-key-action:,25W5V6,25W6,13,18.65,97,3.92,69.2015,10.4,100,16476,95.61,54.1875,1.698,0,0,1.777514462,
